id,name,age,salary,hire_date,profile,department,bonus
192,Name_892,19.0,70000,2020-01-28,"{""address"": ""Street 44, City 6"", ""phone"": ""2292543890"", ""email"": ""email_85@example.com""}",IT,8358.0
193,Name_461,,50000,2019-08-01,"{""address"": ""Street 2, City 6"", ""phone"": ""1279311924"", ""email"": ""email_420@example.com""}",Finance,4334.0
194,Name_691,64.0,70000,2019-07-03,"{""address"": ""Street 86, City 20"", ""phone"": ""8766907866"", ""email"": ""email_160@example.com""}",,2153.0
195,Name_575,61.0,70000,2021-11-20,"{""address"": ""Street 3, City 19"", ""phone"": ""5008775680"", ""email"": ""email_707@example.com""}",,4615.0
196,Name_864,,70000,2021-10-24,"{""address"": ""Street 49, City 29"", ""phone"": ""7568931233"", ""email"": ""email_925@example.com""}",,6014.0
197,Name_743,42.0,60000,2018-01-09,"{""address"": ""Street 55, City 34"", ""phone"": ""4727687047"", ""email"": ""email_838@example.com""}",HR,1654.0
198,Name_241,67.0,,,"{""address"": ""Street 13, City 16"", ""phone"": ""3531028643"", ""email"": ""email_507@example.com""}",Marketing,
199,Name_564,31.0,70000,2019-10-13,"{""address"": ""Street 64, City 42"", ""phone"": ""9525807533"", ""email"": ""email_935@example.com""}",,1524.0
200,Name_96,23.0,60000,2020-10-11,"{""address"": ""Street 19, City 27"", ""phone"": ""4158290882"", ""email"": ""email_757@example.com""}",IT,8008.0
201,Name_900,29.0,60000,2023-05-27,"{""address"": ""Street 98, City 32"", ""phone"": ""6312133817"", ""email"": ""email_4@example.com""}",IT,1394.0
202,Name_734,37.0,,2016-12-11,"{""address"": ""Street 88, City 50"", ""phone"": ""9551784934"", ""email"": ""email_443@example.com""}",Finance,6896.0
203,Name_485,40.0,60000,2021-07-27,"{""address"": ""Street 100, City 26"", ""phone"": ""5713767796"", ""email"": ""email_66@example.com""}",HR,6594.0
204,Name_407,47.0,50000,2019-11-18,"{""address"": ""Street 34, City 26"", ""phone"": ""1714131907"", ""email"": ""email_996@example.com""}",IT,
205,Name_231,47.0,50000,2019-05-17,"{""address"": ""Street 51, City 47"", ""phone"": ""6611482846"", ""email"": ""email_43@example.com""}",IT,1291.0
206,Name_749,55.0,50000,2016-12-16,"{""address"": ""Street 68, City 18"", ""phone"": ""6643566760"", ""email"": ""email_235@example.com""}",Finance,7050.0
207,Name_655,75.0,,,"{""address"": ""Street 73, City 39"", ""phone"": ""7776888728"", ""email"": ""email_127@example.com""}",Finance,2931.0
208,Name_171,47.0,60000,2024-01-19,"{""address"": ""Street 17, City 39"", ""phone"": ""9202418422"", ""email"": ""email_719@example.com""}",Marketing,4146.0
209,Name_541,58.0,50000,2016-03-22,"{""address"": ""Street 98, City 1"", ""phone"": ""8034835762"", ""email"": ""email_973@example.com""}",Marketing,2684.0
210,Name_36,47.0,70000,2019-08-22,"{""address"": ""Street 3, City 22"", ""phone"": ""5885720600"", ""email"": ""email_325@example.com""}",Marketing,9389.0
211,Name_525,74.0,60000,2024-12-13,"{""address"": ""Street 54, City 29"", ""phone"": ""6943787112"", ""email"": ""email_468@example.com""}",IT,4625.0
212,Name_160,75.0,50000,2021-04-07,"{""address"": ""Street 17, City 14"", ""phone"": ""9537076239"", ""email"": ""email_235@example.com""}",Finance,5261.0
213,Name_839,53.0,60000,2025-05-23,"{""address"": ""Street 96, City 33"", ""phone"": ""3680122109"", ""email"": ""email_514@example.com""}",HR,7508.0
214,Name_699,66.0,50000,,"{""address"": ""Street 77, City 25"", ""phone"": ""6635224399"", ""email"": ""email_808@example.com""}",Marketing,3026.0
215,Name_243,51.0,70000,2016-08-23,"{""address"": ""Street 96, City 23"", ""phone"": ""8187260268"", ""email"": ""email_98@example.com""}",,8581.0
216,Name_86,33.0,60000,2019-07-22,"{""address"": ""Street 22, City 40"", ""phone"": ""1853209818"", ""email"": ""email_486@example.com""}",IT,5699.0
217,Name_796,41.0,50000,2017-09-15,"{""address"": ""Street 77, City 20"", ""phone"": ""8425962765"", ""email"": ""email_706@example.com""}",HR,3757.0
218,Name_578,31.0,50000,2021-05-23,"{""address"": ""Street 70, City 4"", ""phone"": ""8392139761"", ""email"": ""email_214@example.com""}",IT,2717.0
219,Name_682,43.0,,2017-11-27,,Marketing,7421.0
220,Name_557,25.0,70000,2024-03-02,"{""address"": ""Street 40, City 47"", ""phone"": ""7551024235"", ""email"": ""email_118@example.com""}",IT,4696.0
221,Name_574,31.0,50000,2019-11-01,"{""address"": ""Street 35, City 26"", ""phone"": ""8107674705"", ""email"": ""email_769@example.com""}",Marketing,
222,Name_953,48.0,50000,2020-05-01,"{""address"": ""Street 15, City 18"", ""phone"": ""4380994284"", ""email"": ""email_508@example.com""}",IT,8691.0
223,Name_646,19.0,,2023-03-04,"{""address"": ""Street 75, City 34"", ""phone"": ""5851051999"", ""email"": ""email_672@example.com""}",Marketing,1433.0
224,Name_796,65.0,,2016-01-11,"{""address"": ""Street 25, City 8"", ""phone"": ""1196120759"", ""email"": ""email_97@example.com""}",Finance,
225,Name_28,21.0,60000,2018-12-17,"{""address"": ""Street 16, City 28"", ""phone"": ""3308787041"", ""email"": ""email_17@example.com""}",Finance,1804.0
226,Name_620,18.0,,2017-10-19,"{""address"": ""Street 47, City 44"", ""phone"": ""1465807663"", ""email"": ""email_537@example.com""}",Finance,8619.0
227,Name_556,72.0,,2022-11-18,,Finance,8667.0
228,Name_340,37.0,50000,2023-05-15,"{""address"": ""Street 99, City 42"", ""phone"": ""5700719055"", ""email"": ""email_998@example.com""}",Finance,
229,Name_798,76.0,70000,2016-02-02,"{""address"": ""Street 76, City 41"", ""phone"": ""6910724459"", ""email"": ""email_771@example.com""}",,4125.0
230,Name_958,31.0,60000,2019-05-10,"{""address"": ""Street 88, City 5"", ""phone"": ""9635297062"", ""email"": ""email_653@example.com""}",IT,6655.0
231,Name_331,57.0,50000,2017-10-07,"{""address"": ""Street 93, City 43"", ""phone"": ""4778051164"", ""email"": ""email_946@example.com""}",Finance,6196.0
232,Name_640,42.0,,2019-07-15,"{""address"": ""Street 95, City 1"", ""phone"": ""1717001966"", ""email"": ""email_710@example.com""}",,3715.0
233,Name_506,77.0,70000,2022-12-05,"{""address"": ""Street 37, City 16"", ""phone"": ""5509079544"", ""email"": ""email_611@example.com""}",,7825.0
234,Name_348,42.0,50000,2022-02-26,"{""address"": ""Street 1, City 33"", ""phone"": ""4051526491"", ""email"": ""email_356@example.com""}",IT,8723.0
235,Name_473,20.0,50000,2016-09-21,,IT,8127.0
236,Name_231,22.0,60000,,,Marketing,5557.0
237,Name_190,55.0,,2016-12-27,,Marketing,2594.0
238,Name_225,71.0,50000,2019-10-13,"{""address"": ""Street 76, City 23"", ""phone"": ""9461455382"", ""email"": ""email_95@example.com""}",Finance,5547.0
239,Name_385,43.0,,2015-10-11,"{""address"": ""Street 84, City 27"", ""phone"": ""9889763184"", ""email"": ""email_644@example.com""}",HR,
240,Name_377,57.0,60000,2018-06-10,"{""address"": ""Street 53, City 26"", ""phone"": ""1321156634"", ""email"": ""email_469@example.com""}",Marketing,1583.0
241,Name_283,55.0,,2016-06-21,"{""address"": ""Street 12, City 4"", ""phone"": ""7499699542"", ""email"": ""email_407@example.com""}",HR,7265.0
242,Name_958,55.0,,2024-08-23,"{""address"": ""Street 30, City 9"", ""phone"": ""3047473325"", ""email"": ""email_832@example.com""}",Marketing,1088.0
243,Name_633,21.0,70000,2016-11-15,"{""address"": ""Street 8, City 30"", ""phone"": ""1518161155"", ""email"": ""email_804@example.com""}",,1994.0
244,Name_628,24.0,60000,,"{""address"": ""Street 97, City 33"", ""phone"": ""5229719296"", ""email"": ""email_835@example.com""}",,6061.0
245,Name_973,47.0,50000,2015-10-08,"{""address"": ""Street 64, City 12"", ""phone"": ""2158958345"", ""email"": ""email_252@example.com""}",,7228.0
246,Name_745,47.0,,2017-12-06,"{""address"": ""Street 18, City 44"", ""phone"": ""5987278854"", ""email"": ""email_528@example.com""}",HR,8132.0
247,Name_259,73.0,60000,2017-08-17,"{""address"": ""Street 36, City 22"", ""phone"": ""9362045497"", ""email"": ""email_352@example.com""}",Finance,3822.0
248,Name_359,36.0,70000,2017-12-12,"{""address"": ""Street 74, City 3"", ""phone"": ""3892364709"", ""email"": ""email_721@example.com""}",Marketing,3784.0
249,Name_710,56.0,,2019-02-27,"{""address"": ""Street 10, City 31"", ""phone"": ""6850180358"", ""email"": ""email_139@example.com""}",Marketing,9777.0
250,Name_456,52.0,,2019-09-01,"{""address"": ""Street 28, City 10"", ""phone"": ""3320671224"", ""email"": ""email_635@example.com""}",HR,2851.0
251,Name_411,57.0,,2018-05-18,"{""address"": ""Street 15, City 37"", ""phone"": ""5283192442"", ""email"": ""email_816@example.com""}",,1939.0
252,Name_649,50.0,50000,2025-06-09,,Finance,9069.0
253,Name_318,50.0,60000,2025-06-24,"{""address"": ""Street 71, City 3"", ""phone"": ""4894811861"", ""email"": ""email_749@example.com""}",Marketing,2813.0
254,Name_677,31.0,50000,2016-12-27,"{""address"": ""Street 1, City 1"", ""phone"": ""9388276132"", ""email"": ""email_615@example.com""}",Finance,5994.0
255,Name_225,55.0,50000,2021-09-16,"{""address"": ""Street 78, City 48"", ""phone"": ""8000406663"", ""email"": ""email_398@example.com""}",Finance,2558.0
256,Name_819,,70000,2019-07-14,"{""address"": ""Street 71, City 46"", ""phone"": ""9598498004"", ""email"": ""email_395@example.com""}",IT,6482.0
257,Name_234,74.0,60000,2015-09-22,"{""address"": ""Street 22, City 21"", ""phone"": ""8335461523"", ""email"": ""email_590@example.com""}",Finance,4226.0
258,Name_684,45.0,50000,2025-05-23,"{""address"": ""Street 46, City 30"", ""phone"": ""9921465943"", ""email"": ""email_266@example.com""}",IT,3784.0
259,Name_664,31.0,70000,2022-11-10,"{""address"": ""Street 32, City 3"", ""phone"": ""2965813914"", ""email"": ""email_657@example.com""}",HR,8027.0
260,Name_975,53.0,,2017-01-24,"{""address"": ""Street 87, City 18"", ""phone"": ""2288299082"", ""email"": ""email_32@example.com""}",,3867.0
261,Name_827,55.0,50000,2018-11-03,,IT,
262,Name_374,33.0,,2019-01-07,,Finance,6969.0
263,Name_672,77.0,,,"{""address"": ""Street 74, City 2"", ""phone"": ""6873670690"", ""email"": ""email_843@example.com""}",,4303.0
264,Name_608,38.0,50000,2019-12-02,,Finance,
265,Name_472,45.0,,2022-02-05,"{""address"": ""Street 44, City 32"", ""phone"": ""6692551240"", ""email"": ""email_444@example.com""}",Finance,5939.0
266,Name_233,,,2016-03-08,"{""address"": ""Street 29, City 46"", ""phone"": ""8147568778"", ""email"": ""email_38@example.com""}",IT,6666.0
267,Name_692,23.0,60000,2018-02-18,"{""address"": ""Street 82, City 22"", ""phone"": ""4181678742"", ""email"": ""email_768@example.com""}",HR,6125.0
268,Name_113,58.0,70000,2019-06-18,"{""address"": ""Street 70, City 24"", ""phone"": ""9166708157"", ""email"": ""email_514@example.com""}",Finance,3416.0
269,Name_830,32.0,70000,2020-10-29,"{""address"": ""Street 33, City 34"", ""phone"": ""9868031498"", ""email"": ""email_774@example.com""}",IT,1029.0
270,Name_497,61.0,50000,2018-05-09,"{""address"": ""Street 57, City 34"", ""phone"": ""9100502261"", ""email"": ""email_151@example.com""}",Finance,8304.0
271,Name_442,20.0,,2021-03-20,"{""address"": ""Street 56, City 4"", ""phone"": ""4390101131"", ""email"": ""email_913@example.com""}",,9233.0
272,Name_564,60.0,70000,2016-07-02,"{""address"": ""Street 18, City 29"", ""phone"": ""1020977305"", ""email"": ""email_264@example.com""}",HR,4805.0
273,Name_268,64.0,50000,2017-10-29,"{""address"": ""Street 32, City 50"", ""phone"": ""8798715561"", ""email"": ""email_176@example.com""}",Finance,3303.0
274,Name_510,52.0,,2021-06-09,"{""address"": ""Street 30, City 34"", ""phone"": ""9078856514"", ""email"": ""email_219@example.com""}",HR,1794.0
275,Name_807,31.0,50000,,"{""address"": ""Street 25, City 37"", ""phone"": ""2274302018"", ""email"": ""email_305@example.com""}",HR,5076.0
276,Name_386,19.0,60000,2025-01-03,"{""address"": ""Street 48, City 11"", ""phone"": ""2375056841"", ""email"": ""email_438@example.com""}",,6461.0
277,Name_387,46.0,50000,2019-12-22,"{""address"": ""Street 43, City 33"", ""phone"": ""9933423076"", ""email"": ""email_433@example.com""}",,6467.0
278,Name_113,21.0,60000,2025-04-22,"{""address"": ""Street 2, City 10"", ""phone"": ""2914576811"", ""email"": ""email_681@example.com""}",Marketing,2849.0
279,Name_613,43.0,,2022-01-24,"{""address"": ""Street 42, City 39"", ""phone"": ""3694962340"", ""email"": ""email_762@example.com""}",HR,4433.0
280,Name_625,68.0,,2019-10-07,"{""address"": ""Street 77, City 35"", ""phone"": ""2067228364"", ""email"": ""email_633@example.com""}",Finance,4206.0
281,Name_952,29.0,,2020-05-28,"{""address"": ""Street 13, City 16"", ""phone"": ""7720820147"", ""email"": ""email_354@example.com""}",,5791.0
282,Name_81,,50000,,"{""address"": ""Street 72, City 47"", ""phone"": ""3561718987"", ""email"": ""email_366@example.com""}",Finance,3920.0
283,Name_699,34.0,,2023-01-10,"{""address"": ""Street 98, City 42"", ""phone"": ""2489548255"", ""email"": ""email_126@example.com""}",HR,1694.0
284,Name_113,,,2024-02-28,"{""address"": ""Street 23, City 42"", ""phone"": ""7988877611"", ""email"": ""email_361@example.com""}",,2930.0
285,Name_2,27.0,60000,2023-11-26,,Marketing,2441.0
286,Name_642,65.0,,2018-10-16,"{""address"": ""Street 52, City 9"", ""phone"": ""7678529901"", ""email"": ""email_541@example.com""}",HR,3767.0
287,Name_220,39.0,,2022-09-14,"{""address"": ""Street 29, City 27"", ""phone"": ""6350139892"", ""email"": ""email_622@example.com""}",Finance,6115.0
288,Name_566,58.0,,2025-05-17,"{""address"": ""Street 51, City 7"", ""phone"": ""1258899697"", ""email"": ""email_189@example.com""}",Marketing,4463.0
289,Name_855,60.0,70000,2024-08-04,"{""address"": ""Street 12, City 49"", ""phone"": ""8236096916"", ""email"": ""email_900@example.com""}",HR,1097.0
290,Name_997,38.0,,2019-03-02,,,7774.0
291,Name_736,32.0,,2023-08-21,"{""address"": ""Street 58, City 47"", ""phone"": ""1692212297"", ""email"": ""email_283@example.com""}",HR,4747.0
292,Name_225,52.0,60000,2021-09-13,"{""address"": ""Street 58, City 6"", ""phone"": ""4602642984"", ""email"": ""email_947@example.com""}",IT,5502.0
293,Name_385,,,2025-03-26,,Finance,5979.0
294,Name_403,79.0,50000,2017-09-09,"{""address"": ""Street 34, City 49"", ""phone"": ""1082616188"", ""email"": ""email_711@example.com""}",,5032.0
295,Name_638,38.0,60000,2023-02-18,"{""address"": ""Street 86, City 5"", ""phone"": ""6509115439"", ""email"": ""email_632@example.com""}",,6675.0
296,Name_130,38.0,60000,2017-02-27,"{""address"": ""Street 2, City 14"", ""phone"": ""3479183344"", ""email"": ""email_441@example.com""}",IT,
297,Name_53,38.0,50000,,"{""address"": ""Street 65, City 34"", ""phone"": ""8980022163"", ""email"": ""email_107@example.com""}",Marketing,4263.0
298,Name_684,77.0,50000,2017-08-29,"{""address"": ""Street 54, City 36"", ""phone"": ""8814147812"", ""email"": ""email_887@example.com""}",,
299,Name_730,61.0,70000,2018-05-21,"{""address"": ""Street 86, City 24"", ""phone"": ""1482109485"", ""email"": ""email_601@example.com""}",Marketing,8154.0
300,Name_672,49.0,70000,2024-09-08,"{""address"": ""Street 98, City 32"", ""phone"": ""5254994463"", ""email"": ""email_256@example.com""}",Marketing,5330.0
301,Name_710,72.0,,2020-05-20,"{""address"": ""Street 8, City 20"", ""phone"": ""5059584204"", ""email"": ""email_257@example.com""}",Marketing,7376.0
302,Name_416,22.0,70000,2024-08-10,"{""address"": ""Street 8, City 2"", ""phone"": ""6656687622"", ""email"": ""email_468@example.com""}",HR,7423.0
303,Name_247,56.0,50000,2016-04-29,"{""address"": ""Street 27, City 39"", ""phone"": ""7071615584"", ""email"": ""email_873@example.com""}",IT,7313.0
304,Name_836,,70000,2023-07-02,"{""address"": ""Street 78, City 46"", ""phone"": ""9665243270"", ""email"": ""email_872@example.com""}",Finance,3490.0
305,Name_439,70.0,60000,2018-01-05,"{""address"": ""Street 33, City 40"", ""phone"": ""4685211468"", ""email"": ""email_714@example.com""}",IT,5947.0
306,Name_203,35.0,50000,2019-04-13,"{""address"": ""Street 15, City 44"", ""phone"": ""4314957545"", ""email"": ""email_660@example.com""}",,1010.0
307,Name_184,38.0,,2016-04-02,"{""address"": ""Street 73, City 20"", ""phone"": ""9794287470"", ""email"": ""email_605@example.com""}",IT,9728.0
308,Name_123,25.0,60000,2025-09-05,"{""address"": ""Street 14, City 43"", ""phone"": ""8311947230"", ""email"": ""email_459@example.com""}",Finance,4469.0
309,Name_401,61.0,60000,,"{""address"": ""Street 6, City 11"", ""phone"": ""9019344150"", ""email"": ""email_352@example.com""}",HR,4908.0
310,Name_767,69.0,60000,2019-04-27,"{""address"": ""Street 77, City 43"", ""phone"": ""1204624751"", ""email"": ""email_553@example.com""}",,8523.0
311,Name_294,51.0,50000,,,HR,8834.0
312,Name_280,27.0,50000,2016-08-04,,,5297.0
313,Name_837,68.0,,2024-07-19,,Finance,5445.0
314,Name_884,,70000,,"{""address"": ""Street 52, City 45"", ""phone"": ""1216296932"", ""email"": ""email_550@example.com""}",HR,
315,Name_610,74.0,70000,2023-11-01,"{""address"": ""Street 99, City 15"", ""phone"": ""8350285523"", ""email"": ""email_56@example.com""}",Finance,8775.0
316,Name_198,41.0,70000,2015-09-26,"{""address"": ""Street 47, City 14"", ""phone"": ""7063328786"", ""email"": ""email_769@example.com""}",Finance,9677.0
317,Name_982,57.0,70000,,,IT,9940.0
318,Name_907,41.0,60000,2018-01-17,"{""address"": ""Street 34, City 32"", ""phone"": ""4011270411"", ""email"": ""email_437@example.com""}",,6257.0
319,Name_511,73.0,50000,2021-02-02,"{""address"": ""Street 90, City 44"", ""phone"": ""1296695982"", ""email"": ""email_661@example.com""}",Marketing,2581.0
320,Name_752,49.0,70000,2022-03-20,"{""address"": ""Street 65, City 22"", ""phone"": ""4976409173"", ""email"": ""email_922@example.com""}",Marketing,8387.0
321,Name_144,73.0,60000,2020-12-06,,HR,
322,Name_609,50.0,50000,,"{""address"": ""Street 85, City 39"", ""phone"": ""2841424935"", ""email"": ""email_396@example.com""}",Finance,2681.0
323,Name_201,55.0,50000,2019-12-24,"{""address"": ""Street 39, City 36"", ""phone"": ""8288889798"", ""email"": ""email_704@example.com""}",IT,2279.0
324,Name_124,,50000,2022-09-30,"{""address"": ""Street 53, City 38"", ""phone"": ""9030995016"", ""email"": ""email_273@example.com""}",,
325,Name_187,74.0,,2019-03-13,"{""address"": ""Street 34, City 17"", ""phone"": ""8306153872"", ""email"": ""email_988@example.com""}",HR,
326,Name_326,73.0,,2021-09-22,"{""address"": ""Street 11, City 18"", ""phone"": ""9770903338"", ""email"": ""email_777@example.com""}",Finance,1919.0
327,Name_464,68.0,50000,2016-09-25,,Marketing,7127.0
328,Name_349,76.0,60000,2017-05-25,"{""address"": ""Street 9, City 15"", ""phone"": ""5640499866"", ""email"": ""email_932@example.com""}",Marketing,2452.0
